tweet_id,score,handle,timestamp,ticker
1122382455653138435,-0.2192309843867056,@richardbranson,2019-04-29 06:37:00,BA
1340701746985906177,-0.23117429517989901,@realDonaldTrump,2020-12-21 17:01:00,"FOX, LVS, MGM, WYNN"
1327824600760274945,-0.23455578338039795,@realDonaldTrump,2020-11-16 04:08:00,MGM
1018358966605176832,-0.23816392431745703,@elonmusk,2018-07-16 05:01:00,"AAPL, TSLA"
1018358936020312064,-0.23816392431745703,@elonmusk,2018-07-16 05:01:00,"AAPL, TSLA"
1168491084818894849,-0.24131798628065795,@realDonaldTrump,2019-09-03 11:53:00,"FOX, LVS, MGM, WYNN"
1168486878909259779,-0.24535828531768525,@realDonaldTrump,2019-09-03 11:36:00,"FOX, LVS, MGM, WYNN"
1168486977764757504,-0.24535828531768525,@realDonaldTrump,2019-09-03 11:36:00,"FOX, LVS, MGM, WYNN"
1284728158441418754,-0.24670598669720248,@realDonaldTrump,2020-07-20 06:13:00,MGM
1151562854895632384,-0.2475093682356643,@richardbranson,2019-07-17 18:22:00,BA
1139501302164180997,-0.2538792516482328,@paulkrugman,2019-06-14 11:28:00,"AAPL, AMZN, MSFT, WMT"
1120383575377969153,-0.25527132796730034,@realDonaldTrump,2019-04-22 17:38:00,"LVS, MGM"
1113174434242686977,-0.2613337595964846,@elonmusk,2019-04-02 19:54:00,"AAPL, NIO, TSLA"
1168493190468558848,-0.26417450185874447,@realDonaldTrump,2019-09-03 12:01:00,"FOX, LVS, MGM, WYNN"
1168493189050896384,-0.26417450185874447,@realDonaldTrump,2019-09-03 12:01:00,"FOX, LVS, MGM, WYNN"
1168493185758355456,-0.26417450185874447,@realDonaldTrump,2019-09-03 12:01:00,"FOX, LVS, MGM, WYNN"
1168493188056829952,-0.26417450185874447,@realDonaldTrump,2019-09-03 12:01:00,"FOX, LVS, MGM, WYNN"
1126749363949031426,-0.2651009527497055,@richardbranson,2019-05-10 06:58:00,BA
1283495825998520320,-0.2656916915396536,@elonmusk,2020-07-15 19:51:00,"AAPL, BAC, DIS, KO, NIO, PINS, SNAP, TSLA, WKHS"
1167474506673348609,-0.26889343716556285,@realDonaldTrump,2019-08-30 16:05:00,"FOX, LVS, MGM, WYNN"
1167474568325488641,-0.26889343716560643,@realDonaldTrump,2019-08-30 16:07:00,"FOX, LVS, MGM, WYNN"
1022563031883112450,-0.2705033240902241,@richardbranson,2018-07-26 19:37:00,BA
1302985926809923589,-0.27479866477017495,@realDonaldTrump,2020-09-08 15:07:00,"FOX, LVS, MGM, WYNN"
957493534428311552,-0.27799233482961316,@elonmusk,2018-01-29 06:06:00,"AAPL, BAC"
1244299359182872577,-0.27926966707700085,@realDonaldTrump,2020-03-30 16:28:00,"LVS, MGM, WYNN"
995033179693072384,-0.2850441960687377,@elonmusk,2018-05-11 19:47:00,"AAPL, BAC, DIS, TSLA"
1023552002075385856,-0.28640965685381525,@richardbranson,2018-07-30 12:57:00,"AAL, BA, DAL"
1167435723823341568,-0.3041352133891373,@realDonaldTrump,2019-08-30 13:29:00,"FOX, LVS, MGM, WYNN"
1167435724557361152,-0.3041352133891373,@realDonaldTrump,2019-08-30 13:29:00,"FOX, LVS, MGM, WYNN"
1167435552234311681,-0.3041352133891373,@realDonaldTrump,2019-08-30 13:29:00,"FOX, LVS, MGM, WYNN"
1167439383932391425,-0.30413521338914107,@realDonaldTrump,2019-08-30 13:44:00,"FOX, LVS, MGM, WYNN"
1139620805464088576,-0.30568814106578696,@elonmusk,2019-06-14 19:23:00,"AAPL, BAC, DIS, NIO, TSLA"
1177661577777963008,-0.30609024661262196,@elonmusk,2019-09-27 18:46:00,"AAPL, BAC, DIS, NIO, SNAP, TSLA"
1143253151685992454,-0.3103450268192103,@elonmusk,2019-06-24 19:58:00,"AAPL, BAC, TSLA"
982947260005781505,-0.3114361065118315,@realDonaldTrump,2018-04-09 11:48:00,"FOX, LVS, MGM, WYNN"
1167426094032666624,-0.32808706754071126,@realDonaldTrump,2019-08-30 12:51:00,"FOX, LVS, MGM, WYNN"
1130200352576303106,-0.3303211528570686,@elonmusk,2019-05-20 19:59:00,"AAPL, TSLA"
1305136924345028608,-0.33156119912860577,@realDonaldTrump,2020-09-14 13:35:00,"FOX, LVS, MGM, WYNN"
1302944468325339136,-0.3365299573370869,@realDonaldTrump,2020-09-08 12:23:00,"FOX, LVS, MGM, WYNN"
1254442993446195201,-0.3369626886870701,@realDonaldTrump,2020-04-27 16:15:00,"LVS, MGM, WYNN"
1126752499728150529,-0.3380532692701378,@richardbranson,2019-05-10 07:14:00,BA
901088845613199360,-0.3385220968841064,@paulkrugman,2017-08-25 14:02:00,"AAPL, AMZN, MSFT, WMT"
1185907415499378690,-0.3497687530386198,@realDonaldTrump,2019-10-21 13:19:00,"FOX, LVS, MGM, WYNN"
878947806442119168,-0.351922795861295,@realDonaldTrump,2017-06-26 12:11:00,"FOX, LVS, MGM, WYNN"
1137037543881371648,-0.3575925639110503,@realDonaldTrump,2019-06-07 16:36:00,"MGM, WYNN"
1137037547895267328,-0.3575925639110503,@realDonaldTrump,2019-06-07 16:36:00,"MGM, WYNN"
1107276220151013376,-0.36423435595035436,@realDonaldTrump,2019-03-18 13:47:00,"FOX, LVS, MGM, WYNN"
1168503106101006337,-0.3648603881933395,@realDonaldTrump,2019-09-03 12:41:00,"FOX, LVS, MGM, WYNN"
1131975324667768833,-0.37246268229268653,@realDonaldTrump,2019-05-24 17:04:00,WYNN
1168503075264434179,-0.372617190436481,@realDonaldTrump,2019-09-03 12:40:00,"FOX, LVS, MGM, WYNN"
1196518439797456896,-0.3799885663677727,@richardbranson,2019-11-18 19:44:00,BA
830049973454663681,-0.38412612688151443,@richardbranson,2017-02-10 13:19:00,"AAL, BA, DAL"
939145371049132032,-0.38901674784437174,@richardbranson,2017-12-08 14:25:00,"AAL, BA, DAL"
1168499357131427840,-0.39036632953787137,@realDonaldTrump,2019-09-03 12:26:00,"FOX, LVS, MGM, WYNN"
1168499355248205826,-0.39036632953787137,@realDonaldTrump,2019-09-03 12:26:00,"FOX, LVS, MGM, WYNN"
908677062210330624,-0.39715414280380756,@richardbranson,2017-09-15 12:35:00,"AAL, BA, DAL"
817328258085769218,-0.40247047573615435,@realDonaldTrump,2017-01-06 10:47:00,"FOX, LVS, MGM, WYNN"
1168501851303682049,-0.4138694363340487,@realDonaldTrump,2019-09-03 12:36:00,"FOX, LVS, MGM, WYNN"
1125026404482146305,-0.41529997759683057,@realDonaldTrump,2019-05-06 13:20:00,"FOX, LVS, MGM, WYNN"
1302943769420070914,-0.42030795837082074,@realDonaldTrump,2020-09-08 12:20:00,"FOX, LVS, MGM, WYNN"
1134446680680599552,-0.4341681212637754,@richardbranson,2019-05-31 12:43:00,"AAL, BA, DAL"
1244260812425957378,-0.43649311180039224,@nntaleb,2020-03-30 13:55:00,"BAC, JPM"
1152835756152500224,-0.4407534719295165,@richardbranson,2019-07-22 07:18:00,"BA, DAL"
